subject	task_experience_response	task_experience_other_response	open_ended_feedback_response
5f4f94b31fa4ba0605c8bcae	No	NA	NA
5f4fe37111a2531213497942	No	NA	Reallly enjoyed this survey very uniqe and would be interested in findings
5f54b7bc649418811db24711	No	NA	NA
5f56268bff7e03a1800a3a2f	No	NA	NA
5f565c9592080106c6b4d467	No	NA	NA
5f579cc797c3ee2607f6e344	No	NA	NA
5f590fd00f0eec104b473961	No	NA	NA
5f5b27db857807236ee3e3f3	No	NA	NA
5f5f72d80c064e02b8662ced	No	NA	NA
5f67c39d8d62624067e07396	No	NA	NA
5f6912baefd1c50f7f3b83f7	No	NA	NA
5f6e36c7f042f033d0f97bc1	No	NA	NA
5f6f28ca6df91347f156ad9a	No	NA	NA
5f712c16875f0375275c57d5	No	NA	NA
5f729d7c15c1dd1ee6058997	No	NA	NA
5f77480675b83a250b3e8c36	No	NA	NA
5f775d8ac99f3125e763b144	No	NA	NA
5f778d553167a12eae0e1c00	No	NA	no
5f7a28b8bedcf2112ebd1289	No	NA	Pressing the Z button felt easier to spot the squares/rectangles.
5f7dd6ed4303f7000814dd3b	No	NA	NA
5f7e6f9c1212c514f9437e3a	No	NA	NA
5f7f466a83fbad0b6a4ccb15	No	NA	NA
5f846dd4e962ce0bf61b95fb	No	NA	NA
5f85c88c61e23608718cbd03	No	NA	NA
5f88a9e10b3478081e131706	No	NA	NA
5f8b066742a6381ddae03d75	No	NA	Suggesting that I click one 1 of 6 sound options in a fast manner made me possibly miss a couple of monotone clips which should have been easy. A lot of the clips were also easily identifiable which 2 clips were paired so I chose the more """"dominant"""". Very interesting study.
5f8b4513fb7c7425abdbbb81	No	NA	NA
5f8cbc5c355ea745e6cef2ca	No	NA	NA
5f8d88be68198208a829cd5f	No	NA	NA
5f8f0ae15fe9e60fbbbaead9	No	NA	NA
5f9389fafdbecb173b329cca	No	NA	NA
5f93aff4d654c619d22b94b9	No	NA	n/a
5f985596be2ea910b23827ed	No	NA	NA
5fa1636a77c875235bd8e1f6	No	NA	NA
5fa7c59d7c24a5554e80e4aa	No	NA	NA
5fadeb340e10471fdeb5fbf5	No	NA	NA
5faeb8eb6562cd0163f216ec	No	NA	thank you!
5fb2ce5316dfd3963b4be37c	No	NA	NA
5fb3e1ecadba8802c0d12fe6	No	NA	NA
5fb402a66cba9801673f2b5c	No	NA	NA
5fb5829e56cf2b0b8446dda2	No	NA	NA
5fb70808c7c7bb1d76c2b9d4	No	NA	NA
5fb93f3349adcb75d64045d1	No	NA	NA
5fba91d5a2e5dda8c5977190	No	NA	Very invteresting study and task, thank you. Hope I was able to help.
5fbd948d22ebef1c398a8e8a	Not sure (please explain):	At least in the beginning portion regarding hearing sounds, I was suspected of hearing problems as a child (was actually autism) so I did a identical test(s)	Very interesting study. Thank you! :)
5fbedb605c74b312137f371b	No	NA	NA
5fc0c49264908d09e94c8cd7	No	NA	NA
5fc14a9cfddce609bd3e5015	No	NA	NA
5fc2a0d812bc59000b746ee5	No	NA	NA
5fc3442312bc5917b8341963	No	NA	NA
5fc42a3648abac377a552522	No	NA	no
5fc45894c518494211619c7e	No	NA	no
5fcd709227fabfc6ca7a969e	No	NA	n/a
5fd0dc0d8dae67016ed65a54	No	NA	NA
5fd0ef1dbfdf0801f669f642	No	NA	NA
5fd18d125e1f92195b1717bc	No	NA	NA
5fd8c059856120277dec48ef	No	NA	NA
5fde9d8446872e61791b82c7	No	NA	NA
5fe9ccf43803bb921592f8ac	No	NA	NA
5feb9a64d42dc5c4926ffe03	No	NA	NA
5fef00fd52b0e2d230369a01	No	NA	no
5fef2fa9efea401f0b55a7c2	No	NA	NA
5fefbee02c2ee6e7ad30b24d	No	NA	NA
5ff35316d4f1e4411075686b	No	NA	NA
5ff39ec71d6cb49c6c906727	No	NA	It was a very interesting study!
5ff633cda2b5841a81ec5b9a	No	NA	NA
5ff94e71c59814230b0fb713	No	NA	NA
6000cefee380e61fa9bc5ae4	No	NA	NA
6002e90144049f32edaf9ccf	No	NA	NA
600604af2e88fb932d0b7aec	No	NA	NA
60079f45348bb62bdcd363ff	No	NA	NA
600c3a4cf1786b0d29f2e0b5	No	NA	NA
601228de8f04be234171ca8f	No	NA	I actually had fun with this study even though it was more challenging than expected. Thanks for the opportunity to inform your research!
6012a60ae800da000ce2e328	No	NA	NA
60130d613d3ca613b04d39bb	No	NA	Shapes were too small; strained my eyes to look that closely.
6014319e270fe939a04f9750	No	NA	NA
6017f6742d7cc9ad4f98fb4d	No	NA	NA
60188f5f74e975153e518af0	No	NA	NA
6018e7e271455e1e9e49bda1	No	NA	no
601957589dce2d020c0b68fd	No	NA	NA
601bd7b6f176775ca8d0cd76	No	NA	NA
601d7cc678b34c000c119699	No	NA	NA
601e13b872774f263d64acac	No	NA	NA
601fe0abd9466c54b4ae2edf	No	NA	NA
60205d8a88ba9165dda2b151	No	NA	NA
6025322c854f3a000b5f39f4	No	NA	Two sounds at once sure is confusing to pick out haha!
6025534aacfd7c07175859d8	No	NA	NA
60282d2ffedb021342e2df15	No	NA	NA
6029b0e17f3b5d944ab183f1	No	NA	NA
602d0d644ae79165540824c7	No	NA	NA
60301eb443d657e3194282fa	No	NA	2 seconds felt too fast for me to recognise the small squares
603862f99e00971c55fe0874	No	NA	I think there may have been a specific type of blocky rhombus my brain was interpreting as a rectangle whenever it came up that I only noticed when I wa particularly slow on one of the trials.
60392f725862f13f0fe248fd	No	NA	all worked well
603bbf426ba69e8af20ace6f	No	NA	NA
603cdf727dc2aaaf78665c7a	No	NA	Writing eating and toothbrush left handed, but most everything else righthanded. Weird.
603ed5d8d98e95fc0e0a67a9	No	NA	NA
603ffa2297399c196dd985c6	No	NA	the first task wish the shapes were bigger to see
60412f7a5f580407f8e6e615	No	NA	NA
6044aeec82a9db5312244eff	No	NA	NA
60469cfa17b0fd0dca2c2286	No	NA	NA
604948af3d18f08a6d339883	No	NA	NA
604b682a8b6ed9694d8e48aa	No	NA	NA
604c43026c4192103feff6e7	No	NA	NA
604e634b32d4a6d79fe6dff9	No	NA	NA
604ece0ddcb93c1afcda5601	No	NA	NA
6053af645a4c66eac9bb2c2b	No	NA	NA
6054e1ddb68b58dd23242765	No	NA	NA
605504fc7a5a699c16ae8b4d	No	NA	NA
6055710aefbed49cbc6c872b	No	NA	NA
605867beea908e8ef4302da6	No	NA	NA
6059de1764f0ba6ded888c05	No	NA	NA
605af9d7b86acbdc81560f8b	No	NA	no
605e9cc770aa6d1947d02bfa	No	NA	NA
6061fff2c21e787791b1d052	No	NA	please allow participants to turn down music in headphones first before starting the sound experiment
606492360e422d12dc63000e	No	NA	it was fun!
6065d6c60c9d35be7632a6ca	No	NA	NA
606df53de4b0550a5f42fefe	No	NA	Some of the times I felt like I was not in control, Thanks for all you do
607047e8bf8855d7e3112b91	No	NA	NA
6071a3faff84952d04771a21	No	NA	NA
6072f0c49cdfff6846fc1964	No	NA	NA
6072f5e58232a7e276108b28	No	NA	NA
60743e408fd768b1a939ed4c	No	NA	NA
6074b929f753216d88c77e88	No	NA	No problems.
6074c0ce19889ca4efd4448e	No	NA	NA
6075ecc30e7921c183644eaa	No	NA	NA
60794cf6640dbc4d3662ef07	No	NA	NA
607cce4d28ef1f0561fc93ca	No	NA	NA
607f0b70818fde7990b3992d	No	NA	I actually used my left hand to click the mouse (not my right as selected)
607f2e7133afa07084f6be01	No	NA	The activity with the sounds, sometimes you hear the sound """"ah"""" for """"pa"""". Even when you hear it as a test sound. It may be something to look into.
607f7f18d84d010ea2cd8664	No	NA	NA
6080c437c4d7109234489144	No	NA	NA
6080f54b42dcabe9e1418fe3	No	NA	I have an auditory processing disorder, if that counts for anything.
60815de360f218f8b6164656	No	NA	NA
6083e4575dc56d8ed869d70f	No	NA	no thanks
60868644bc3f19d6d4f9a413	No	NA	NA
60873d2ab16643e5a08cafd2	No	NA	NA
608bfa04767191aa4d57bfd8	No	NA	NA
608da9dd3e630867a6efd9b2	No	NA	NA
6090578fb2299eacaec32b7a	No	NA	NA
6091e1be3df7254e526f7168	No	NA	During the sound identification section I used the touch screen of my laptop rather than using the trackpad. I used one hand each for the left and right hand sides of the screen
6093352bbe7fa5d5483fa970	No	NA	NA
6094af4acc2ca8dd2c6f8edd	No	NA	NA
6095fc75ab1d101e060d808b	No	NA	NA
60996e96d40f57772e96ab4f	No	NA	NA
609992993f9e385c720e2ba5	No	NA	NO
609a9aae2e53d2c195a1bba6	No	NA	NA
60a1e78bca6d054be353758f	No	NA	meyes started drifting to the left ont eh shape experiment, and my eyesioght also kinda got dar around the edges after staing at teh middle for so long (doesn't hurt, just want to tell you)
60a2cf0845851125015f4c1e	No	NA	NA
60a80fbd13aba726d46b8f2e	No	NA	NA
60aa79fa99f7d53701b02256	No	NA	NA
60ab9e649e9587f020d43ede	No	NA	NA
60ae58bc8c294827d300e31c	No	NA	NA
60aecded93eb495d413a482b	No	NA	NA
60aee0858e96f753f593b729	No	NA	Thank you. One of the sounds did not play for me.
60b15442ddeb2fb71659ae2e	No	NA	NA
60b610d8c3c4f177c8337729	No	NA	NA
60b78dc1eb46833a5c6b1235	No	NA	NA
60b8198defba8da1d95a93b8	No	NA	NA
60b8ee3c30afdb493743872e	No	NA	NA
60b9b66f3b3795d796a82ee6	No	NA	NA
60ba660517a2dba7f4b8c4de	No	NA	The shapes flashed quite quickly and I somtimes tapped the key on instict, particularly on the left side which I believe i was quicker with
60bad8836cee3b6dcc6d7a8c	No	NA	NA
60bb3b463887c2f9d1385cce	No	NA	NA
60bd4bfc88b646e72d772977	No	NA	NA
60be1e056f39c387c4f02308	No	NA	Interesting study
60bf9da88006aeba20357735	No	NA	NA
60bfa45e4b4c6f448676b18e	No	NA	NA
60c12fe6ca8c4aa6d0185190	No	NA	NA
60c29201092d523e3b08a603	No	NA	NA
60c939f66b866cfeb73eec68	No	NA	NA
60c93f189082587ea79ce324	No	NA	NA
60c9b0886e03c28f26d97b19	No	NA	NA
60cb864c78911d94995416e9	No	NA	NA
60ce179aa6f645eb5543c20e	No	NA	NA
60cef7be32400c5dd5a5a10f	No	NA	NA
60cf5539b37d771226c81bd2	No	NA	I'm very slightly hard of hearing and usually need subtitles
60cfa8282c2d838ec7e98e95	No	NA	NA
60d0709ffc9b494cf65a266c	No	NA	NA
60d13d406f3b34d6791c8831	No	NA	NA
60d20bdca2934c2104798fff	No	NA	NA
60d2c59451b12e36fb281477	No	NA	NA
60d35fa71e56e17e064c2c1e	No	NA	NA
60d3740f31606cb50e49f00c	No	NA	NA
60d54e6c7c07f25c5b751491	No	NA	NA
60d5c363dd49bcb80e528806	No	NA	this was too repetative and went on too long
60d6562174087c2eccf2357f	No	NA	I am not ambidextrous, but not consistently left handed... e.g. I swing right handed. Mouse right handed.
60d8c6bc9686529cdc824a49	No	NA	that was great. thank you
60dd27004a74c325f5b22e17	No	NA	N/A
60ddf72ef11f891328449fb0	No	NA	NA
60e0687e08d77efdaa4e9aa8	No	NA	NA
60e0932282119517de61e37c	No	NA	NA
60e3abf8c7ce5b28f917f5d3	No	NA	NA
60e5e5b0ceabcb5d6c5f1dd0	No	NA	NA
60e67bc1585c7158f6f9116a	No	NA	NA
60e6edaeed006606fe5d0419	No	NA	NA
60e7044ddc2523fab6cbc0cd	Yes	NA	NA
60e8a63f733f423be3da1846	No	NA	NA
60e8b68c9033e23d58e9dcc0	No	NA	NA
60e8f275f92d76c8f3a687bb	No	NA	NA
60e9cbd27102b08fc616fbe6	No	NA	NA
60ea57c074a703877f04330b	No	NA	All instructions and questions were clear and easy to understand had no issues.
60ea8e0a21b4d8ed9eddcc82	No	NA	NA
60eacff7b678411f44e11a12	No	NA	NA
60edac38ac8045d6947c92c4	No	NA	an option to go back on the instructions if you click the next button too quickly
60edac884fef13c0b0660daf	No	NA	NA
60eec0367a7cc5ea6ed0e099	No	NA	NA
60ef047e8969715a3db7181a	No	NA	NA
60f47fc03ca663a2425b8085	No	NA	NA
60f4e3ab507bbb123f866e88	No	NA	NA
60f5917414ac7d222d22db64	No	NA	NA
60f5d68c9b6838e7659f53af	No	NA	NA
60f74d68056e79023b681952	No	NA	N/A
60f8658bf9d1627d3bc87a3d	No	NA	NA
60f94ae0c088d8cb4f4a39ff	No	NA	NA
60fb0deb007dc3a640662150	No	NA	NA
60fb9db54c70dd24172b67c3	No	NA	NA
60fc1b9a79d5bbbb6712bf8e	No	NA	NA
60fc2f923851f117e21b878f	No	NA	NA
60fc3a1e0eb578aa02590e27	No	NA	NA
60fc613690b108048160a92c	No	NA	Ok a bit random but if you havent heard of it, there may be a video that could influence the results of the auditory section. It is an old CGI video of a wiener dog on a plane with a mans voice saying """"ha ba ta ka ba na"""" and so forth. It was somewhat popular where I am from and all i could hear during the listening portion was that wiener dog haha.
60fcd5602ff7c8f0866ecd0c	No	NA	NA
60fcdc8565f979db697cbb62	No	NA	NA
60fcefe49e61a0aa689df3c8	No	NA	NA
60fcfc727484888d11fac02a	No	NA	NA
60fd006a5893cbce502dffd4	No	NA	NA
60fd0d9bafc469eb390491a0	No	NA	NA
60fd104de10db57a893a0296	No	NA	I definitely felt i did better using my left hand than my right hand, and I am left handed - I wonder if this would relate to the left brain also being better at this activity?
60fd47060f9034b90c94ac08	No	NA	NA
60fd4a53b6aed2f94948d362	No	NA	NA
60fd58f89d037589c34f5a18	No	NA	NA
60fd64fd34ee5940500d499f	No	NA	NA
60fd80c426ac8c2b5da717b7	No	NA	NA
60fd99228ede8e6e8c0a2411	No	NA	NA
60fdb99f392d7600a5d42c1f	No	NA	NA
60fde2dcd1deb9c16988f4ea	No	NA	NA
60fe0a8295a33168e57c2073	Yes	NA	This taught me which ear I primarily hear with, this was insightful to me.
60fe1e46d1cbe0214ada4526	No	NA	NA
60fe1f142ea14f6f8d70e68d	No	NA	nope
60feaeb30d9981f22b233712	No	NA	NA
60fed81a020a69e3bbb6017d	No	NA	NA
60fee6ac4251e521b4546f1d	No	NA	N/A
60fef79fa408c9eae61e49c3	No	NA	while i did wear earphones, i mostly used what i heard in my right ear to answer the sound questions
60ff0ff28636a214aed9a72e	No	NA	It sounded like it was saying all them at once I thought i was going crazy
60ff30f3bc42a1631f5758ee	No	NA	NA
60ff6673abdb3e7cbdfafe10	No	NA	NA
60ffea6791b8a6fca294f97c	No	NA	NA
610058f21b82dddf45b44009	No	NA	NA
61005ada2ffbf75efed5deb5	No	NA	NA
61005b49f8382e2e24f00ef0	No	NA	NA
610093fb67a014f2230f77bb	Not sure (please explain):	I somewhat recall doing a similar task	NA
6100c17164f9f4c063f4d25f	No	NA	NA
6100d28f1e251a6dff92f0df	No	NA	NA
6100fd9153a73727cf2edda8	No	NA	NA
61020197f83a83260d8c78b4	No	NA	NA
6104768a9cb1e52907ff3bd5	No	NA	NA
6104f2626b46bd21f1c9a1b3	No	NA	Keep up the good work.
6105758d070f9b350cea24ba	No	NA	NA
6105f0d0cbe5d053ff7ecade	No	NA	NA
61067ed9f756e2096f4ae3bc	No	NA	NA
6107a5be3cbf757b3297d8a1	No	NA	NA
61084dbab48ab21fce452554	No	NA	NA
61088f97759a1199340202e9	No	NA	NA
6108d6efa698e3dbe3b313d3	No	NA	the word section was quite confusing. i was hearing two different sounds most of the time
6108e2470b62bbe11b9f2e7c	No	NA	NA
6109df8b813b0d148dde496f	No	NA	NA
610acf76d33d448b391eb588	No	NA	NA
610b64dc95ff0ef5b5b9ac6b	No	NA	NA
610d170f7bb4e720cb85b6b2	No	NA	When it said press space to move to the second part of the study it didn't work for ~2 minutes
610e0a1e95c323743ff02dcb	No	NA	NA
61103c2b7810420e5f23f437	No	NA	NA
61107313f8a8c5d8adc23703	No	NA	no
6110bcb9e93c1960b9f28deb	No	NA	NA
611112142433b5e95c84acd9	No	NA	NA
611131e47725f6a04c723651	No	NA	NA
61114a817e2f468c9af43bba	No	NA	NA
61119018babf810c0cab7d3b	No	NA	NA
6111949dc977e72c3f9e7335	No	NA	I had a hard time with the cross in the last part because it was a little low on the screen to fully focus on that and not the words
6111997b776e4a117a04cccb	No	NA	NA
6111b5e34b026c7ce51a4353	No	NA	NA
6111cbf1e5dffb55a8f70153	No	NA	good study
611291090e626fdfde536f38	No	NA	no
6112c77c4cb58daede378463	No	NA	no comments or feedback
611383641ef5dff3b6f75ee5	No	NA	NA
611409d13bdb227076c9426b	No	NA	NA
6116006273dc164b00631515	No	NA	NA
6116aa8875bdab57cab52804	No	NA	NA
611988e5392b6d421939c5d1	No	NA	NA
611a435c3f45b6c288196363	No	NA	NA
611ab91a00baa062f55b86d8	No	NA	NA
611ae10542e79063248b4f47	No	NA	NA
611e4e160f41977f737035ef	No	NA	i'm weird mix of right and left dominant for different stuff
611fb8ddcc7bb35d86ec0714	No	NA	NA
6120d602c1976a4114dcb110	No	NA	NA
61210b5c3f465c51a7f4166a	No	NA	No, it's all okay. Thank you very much.
61216047eea1fe5523aa30e4	No	NA	NA
6122bff4706b6d848da00ec1	No	NA	NA
61230b14a3bcb65c585dfdaa	No	NA	NA
6125653f9d984b6fd3d68983	No	NA	NA
612669b8c92504572e54c62b	No	NA	It was a fun experiment, during the instructions for the shape recognition part of the test I was a bit confused by the terms 'in the little shapes, in the big shapes' given the were formed of distinct shapes this made me think at first that I was trying to recognise whether they were made up of tiny squares rectangles rather than the overall shape they made together
6128a3db67305ef94021fcd7	No	NA	None, thank you.
6129cc7a565c9c03752802fa	No	NA	NA
612cb8ab5ad60fc4504e073f	No	NA	NA
612d5ca50be0e9ff3505561f	No	NA	NA
612df6ef33e1afb850d6d56f	No	NA	NA
6130ea03d6862384241af61a	No	NA	NA
61313473de5462f652bb133c	No	NA	NA
6132cc58d1dcc24bcdb61606	No	NA	NA
61338374ecef87bfdfd1c7bb	No	NA	NA
6134eba70b3263b484d2b471	No	NA	no
613589ac6333693e1927fa76	No	NA	it was fun would like to do again
613637a4f7a0e5359082010b	No	NA	NA
613b33351fe3b5ef6a70f654	No	NA	NA
613b94b83b5cb4c72904f8b3	No	NA	NA
613b94c0131c197e3151d176	No	NA	NA
613e4fe98859554b7170871b	No	NA	NA
613e7bf4ae5857b728674b91	No	NA	NA
613fa6a4ac727e4d53fcaf38	No	NA	NA
61413568af671b4a3f59aa8a	No	NA	NA
6141f62294ff9bf9d89e8897	No	NA	NA
61432781817c1541f59bbf33	No	NA	NA
6144c14d93e88592f8e9750d	No	NA	None
6146f9d153bd39dfa1fe49b5	No	NA	NA
6147082f6a4363dd25430c10	No	NA	I am ambidextrous but do prefer my right
6147213e9333ddd0c65b3ed3	No	NA	NA
61474f07f4cfbc50cb3b2f1e	No	NA	NA
61479ab9218564b0c032d382	No	NA	NA
6148963108ad9e90ae61c8ab	No	NA	NA
61498e629580b6d5cc8f67f3	No	NA	NA
614a125a754b4a9660643d88	No	NA	NA
614dc45c0ed5f55d9036e0d9	No	NA	NA
614e43c148febeb17c93e998	No	NA	NA
614e5f296503fcbc29f42b3a	No	NA	NA
614fe09fec9ce4a2a415476d	No	NA	NA
61511b7499620085c08c171d	No	NA	NA
6151b373b274d12a949a4369	No	NA	NA
6151e572a07b1d5e164bab2c	No	NA	N/A
61530d04a2176282b7ee6fac	Not sure (please explain):	I have done an experiment with the sounds before, but not the shapes	NA
6153593be7f8925dee8d7db6	No	NA	The second experiment was very sore on the eyes
6153b5513ccada2d35fae508	No	NA	NA
61544c7e85951454f9c5b60e	No	NA	NA
6154973c69da7c97996a19f6	No	NA	NA
6154b0b9c638eb2b8b147def	No	NA	NA
61577f23f2c969a3eae09d3b	No	NA	NA
61592ea07347e286bca1955f	No	NA	NA
6159fb27b6340dda3fc6a5c3	No	NA	NA
615c6b6db80030c2df00f6b7	No	NA	NA
615c9a75a3347425d96d9f4f	No	NA	very entertaining
615dd0f9a1497c3521241dbc	No	NA	NA
615dd1eb2702a672f7db49f1	No	NA	NA
615edb3967bc743ac381a940	No	NA	I am learning Korean which has similar sounds to the one in the first half of the experiment so I felt more familiar with those sounds, I don't know if that has any impact on your study
615fdfca4830432512527cf3	No	NA	NA
6160c8f657e3c4094b01614a	No	NA	NA
616413c53aace889a0f13c3a	No	NA	NA
616426c9ef325b5dd26f7d8e	No	NA	NA
6164b1a030e4e2dbcd02e92e	No	NA	NA
6164cb24dbf61b550392e841	No	NA	NA
616555ec3460f0a519c1cdff	No	NA	NA
6165a8ee6dde7ff6f4b22e6f	No	NA	NA
6165ab1d62dc48b90438ea1d	No	NA	NA
6167abbd7db521535e811eb0	No	NA	NA
6168713d805efede55796d7f	No	NA	NA
6168ace1ef0f716f56f08f5b	No	NA	NA
61698720ea3862e067c47c73	No	NA	NA
616996c4f97c112b8c31d813	No	NA	NA
616ddd8fb030bba466234e7a	No	NA	NA
616f3c3672c07234d96edc86	No	NA	Quick as easy experiemnt which meant i didn't lose focus
61716052a11968c4644776b7	No	NA	NA
617172d3e4d3b6d6ab6a705c	No	NA	NA
61731c0ef27028acbfbbf972	No	NA	NA
6175e05636b79082f8d345c5	No	NA	NA
61bb36e440db417c1a13894a	No	NA	NA
61f2adfaa09e72f23cbaf9da	No	NA	I enjoyed the experiment
61fa945e5719bc09cb834f15	No	NA	NA
62029a07ef1cb18a1337c583	No	NA	NA
62029a55ef1cb18a1337c61a	No	NA	NA
62029adcef1cb18a1337c71c	No	NA	NA
6234864ec4a6e1aa0229fbd7	No	NA	no
62349b9d9d293b56a95ede2c	No	NA	NA
6234a7fc493d026318784c23	No	NA	NA
6237ca974050879378c8fea8	No	NA	NA
62694fbeede8c79c1b047e80	No	NA	NA
62712d1c0b71829386d60eb4	No	NA	no feedback
62728c148af5805feea46dc8	No	NA	no
6272b9dfc470a51d5fa0e6ea	No	NA	NA
6273eeabe7637501530d9733	No	NA	NA
6277fb597942c07d74b16b98	No	NA	NA
627809c52874925390a423a6	No	NA	NA
62824c37f4cc437ab86e0ae6	No	NA	NA
6282571cf39cd89341a474e9	No	NA	NA
62827ef2d905564e88a46d01	No	NA	NA
6282a9b9015ed5c3dbf566b3	No	NA	NA
628419137c4c3ded72e4874d	No	NA	NA
6285918873f1ff83c2bfa809	No	NA	NA
628659966054a3064240cb17	No	NA	NA
628678ca852c5ee97a800552	No	NA	NA
62867b51e71606f873d41b05	No	NA	The software locked up my computer for a couple of minutes at the end when it said we have a few more questions press space to continue. I'm not sure what happened there. You may need to look into it or have a message saying to be patient or something.
6286ad40f6f08677959e431e	No	NA	If the second half of the expierment could be bigger squares that would be good. I genuinely couln't tell some times becuase the flash was so quick and the images were so small what the little shapes were.
628781515f29a0394e23b15b	No	NA	NA
628bbe2c0f8080e6985e8592	No	NA	no comments
628d62e2c99c773b217f1321	No	NA	NA
628e5f283594e1a48a04886f	No	NA	NA
628f6d4d2a3cf806fc7e01ff	No	NA	NA
628f9b391ab8b87c64643248	No	NA	NA
6290d34243e9347c40bac608	No	NA	Thanks for the chance to participate. I enjoyed it
6290d930eb8f73a88e290de6	No	NA	NA
62913423a2eafb7ddd64d975	No	NA	NA
629186f7e2f20297ead170be	No	NA	NA
629531cb501e6d23d9797050	No	NA	NA
629534afc0924e49e1464589	No	NA	NA
6296bef3248bf76cc113926b	No	NA	NA
629b3b3c89d490460eacbfbc	No	NA	NA
629e1fc50453c5096d91c5f4	No	NA	NA
629f2a1f516a323b811b8273	No	NA	NA
629f2a9c3effb1dc81c49116	No	NA	NA
629f2dccc6e91be06559e2f1	No	NA	NA
629f2edb4e2e1d417c524cb7	No	NA	NA
62a0b2f90e25677103262820	No	NA	NA
62a2648755dec7ce4164f875	No	NA	NA
62a2adb16716c2e0c8d3c07a	No	NA	NA
62a338e26dc04ba4e4fb26bb	No	NA	NA
62a42874616cea6120350ad9	No	NA	NA
62a733deec84f43ab19f7cca	No	NA	NA
62a7970f8387f3fcc95b106b	No	NA	NA
62a88dbc14372bc103a1accb	No	NA	NA
62a8f3aeaf0846daa75fbc3d	No	NA	great experiment. enjoyed it
62ab2034b58fe149d144acf4	No	NA	NA
62ac75a88ed59acd2d641ef5	No	NA	NA
62ac7ba73347a349866fb1f9	No	NA	NA
62ac7d0d794fad54e6cf7d84	No	NA	No, Hope I was able to help.
62aca272d3567b4b0e575647	No	NA	NA
62b09bc02efbcc7d0dd81f3b	No	NA	NA
62b1418c313cf1ef437ed9c3	No	NA	NA
62b1ff970dfb7055f35d6937	No	NA	NA
62b4370c9a89e5a09c4447de	No	NA	Interesting study, but longer than the suggested time.
62b4403257f7d42730f83394	No	NA	Intriguing psychological test of combination of accuracy, quickness of thought and pressing respected key fast.
62b447656327845c605becd9	No	NA	NA
62b46cafda63e83d14eb4ec5	No	NA	NA
62b5d90d09660072824f68cf	No	NA	NA
62b5e2bd8c3c515ab19b911a	No	NA	NA
62b5fea64b239d91783414ff	No	NA	NA
62b8b2be4c2b1d481f4f68c0	No	NA	The shapes on the last task were quite small compared to some experiments. I think it would also have been useful to have been prompted to remove headphones once audio related tasks were finished as the sound of 'internal' noises due to earbuds with no audio was quite distracting when trying to focus on visual tasks.
62bc3401dc67c7598dbba4a6	No	NA	NA
62bd685ac3edc9ad0d77812b	No	NA	NA
62bdc8f9ce5149c655938472	No	NA	this study made me fee like my lefthandedness was a clutch!
62bddb63d7c84ff6e9c592f5	No	NA	NA
62c0ccde4bd16c7f96a2959f	No	NA	NA
62c41fe598ab94de4d4f021e	No	NA	NA
62c61d523167ae5eafc98e6c	No	NA	NA
62c79dafb9222348d5e5a90c	No	NA	NA
62c83041b362f6fad2f05822	No	NA	No way to readjust volume without quitting and restarting. Might have saved first entry where I had to quit at the start.
62c8d159937c939dd4d139e3	No	NA	Overall, this experiment was quite interesting.
62caff3bc44f4d702b6e2e35	No	NA	NA
62cc0f224275a8e076973853	No	NA	NA
62cdb59eb5cfe2052ca5074c	No	NA	NA
62cdd40d1b2793efe13fd204	No	NA	NA
62ce9f115a24ca323371d2dc	No	NA	NA
62cf2192b9212fc96a5b3917	No	NA	NA
62d133d8355730e56a6722dc	No	NA	NA
62d59d0df8da03fdf7f8c317	No	NA	NA
62d68f14d9b476ca9b026253	No	NA	NA
62d709bbd195748a93cf951b	No	NA	NA
62d9242891fdb4cd2294633e	No	NA	N/A
62da6435cd756fcdd166ba69	No	NA	NA
62daadb99f0265052485e7cf	No	NA	NA
62db607906a1c0be0039aa32	No	NA	NA
62df7fc27c9e824a7a774103	No	NA	NA
62e024e1be720e4322dade00	No	NA	NA
62e02b1ed5b0fbc1b1dc09e7	No	NA	NA
62e0629e7fbb8a1907dade0e	No	NA	NA
62e0c40c68eaa2ad1508eae6	No	NA	NA
62e154b0682e270b4acdf5ee	Yes	NA	NA
62e185484154c451882a8a3d	No	NA	NA
62e19208352cd518d7b2f085	No	NA	For some reason, I was unable to see the instruction pages. It was just saying some about not being able to reach the internet. So, for the most part, I was just going on instinct. However, it was easy enough to figure out, at least I think it was. Thank you.
62e1f3f870894e12168113c5	No	NA	NA
62e25115fb932baf4a93173f	No	NA	NA
62e3f7b224ec70641fd86b7b	Not sure (please explain):	can't remember, maybe something similar some time last year	NA
62e40abe71c1b7e395e9bf4a	No	NA	NA
62eaacea4ed738b3a35c0455	No	NA	NA
62ebd8c191cf8e7fe54af5cf	No	NA	NA
62ebf162fc296d770d108698	No	NA	NA
62ec4c02ead47ce424644dd8	No	NA	NA
62ecf80065974f9ca24a6430	No	NA	NA
62ee4337445b044245a71185	No	NA	NA
62fb383ce16d6921d1c2c2b8	No	NA	NA
62fb7a1e911792cb94b547c6	No	NA	NA
62fb7b282ed3a1e42d9a5f46	No	NA	my understanding of how our brain interprets and understands sounds is very limited so this might not be useful, but for the first task it may be worth asking participants what languages they have had exposure to/ learnt during their childhood? only because i dont think just where theyre from and their race tells you that info, and my understanding is that exposure to different languages effects how the brain understands different sounds?
62fb7ba781f1eaac2b543934	No	NA	NA
62fb7dc39338d2a30ae9cff4	No	NA	NA
