subject	first_block	acc_slash	acc_z	acc_absent	acc_present	acc_global_LVF	acc_global_RVF	acc_local_LVF	acc_local_RVF	rt_global_LVF	rt_global_RVF	rt_local_LVF	rt_local_RVF	rt_overall	duration_s	exclude_many_gos	exclude_low_acc	exclude_low_rt	exclude_high_rt	exclude_long_duration	exclude	ehi_i1_writing	ehi_i2_throwing	ehi_i3_toothbrush	ehi_i4_spoon	ehi_total	age	country	sex	education	race	hispanic_ethnicity	task_experience_response	task_experience_other_response	open_ended_feedback_response
5b0eca46bd9c310001567c4f	z	100	90	96.875	94.53125	100	100	87.5	90.625	667.5	635	704.5	717.5	668.5	615.048	0	0	0	0	0	0	25	-12.5	12.5	0	25	29	US	Male	14	White	Yes	No	NA	NA
5b15307351caaf0001228d9b	z	98.75	96.25	90.625	99.21875	100	96.875	100	100	714	747	706	725	728.5	930.677	0	0	0	0	0	0	25	25	25	25	100	32	US	Female	12	White	No	No	NA	no
5b182365316c630001abff4f	slash	86.25	88.75	84.375	88.28125	96.875	93.75	75	87.5	460	490.5	867.5	652	544.5	663.361	0	0	0	0	0	0	-25	-12.5	-25	-25	-87.5	36	US	Female	18	White	No	No	NA	NA
5b2913910ec82d0001d2578d	slash	100	96.25	90.625	100	100	100	100	100	512	524	515.5	561	525	560.422	0	0	0	0	0	0	25	12.5	25	12.5	75	29	US	Male	12	White	No	No	NA	NA
5b3e2334cdb4ce0001d93c51	z	95	98.75	96.875	96.875	96.875	96.875	96.875	96.875	701	687.5	685.5	679	692.5	536.795	0	0	0	0	0	0	25	25	25	12.5	87.5	34	US	Male	16	White	Yes	Not sure (please explain):	Yes very similar but having to press different keys for different shape. Not this exact study.	NA
5b48a9e14acd54000132a67f	z	88.75	91.25	65.625	96.09375	100	100	87.5	96.875	453.5	465	542	441.5	451.5	587.816	0	0	0	0	0	0	-25	25	25	25	50	38	US	Male	16	White	No	No	NA	NA
5b4a54b4ee41890001ae51b6	slash	95	91.25	65.625	100	100	100	100	100	689	701	665	581.5	661	630.193	0	0	0	0	0	0	-25	25	-12.5	-25	-37.5	35	US	Male	14	White	No	No	NA	NA
5b4a6e57d317a20001e2d051	slash	100	97.5	96.875	99.21875	100	96.875	100	100	575	601	622	619	609	575.742	0	0	0	0	0	0	-25	0	-25	-12.5	-62.5	30	US	Female	18	Asian	No	No	NA	NA
5b5c8d4e10aec90001ed4bee	slash	95	97.5	90.625	97.65625	100	93.75	96.875	100	406.5	509.5	452	517.5	461.5	476.662	0	0	0	0	0	0	-25	0	-25	-25	-75	23	US	Female	16	White	No	No	NA	NA
5b5d13d25256470001bc5ef2	slash	93.75	92.5	84.375	95.3125	100	100	87.5	93.75	404.5	441	469.5	488	440	528.747	0	0	0	0	0	0	-25	25	-25	-25	-50	27	US	Male	12	White	No	No	NA	NA
5b666901f7798c000182c01c	slash	97.5	97.5	90.625	99.21875	100	100	96.875	100	680.5	717.5	694	728.5	703	664.325	0	0	0	0	0	0	25	25	25	25	100	38	US	Male	12	White	No	No	NA	it was fun
5b6ba7cdda5066000131f002	z	98.75	95	96.875	96.875	96.875	93.75	96.875	100	578	580	781.5	655	649.5	625.603	0	0	0	0	0	0	-25	12.5	-25	0	-37.5	20	US	Male	12	Asian	No	No	NA	NA
5b76d0f5fca8d9000139404c	slash	93.75	93.75	75	98.4375	96.875	100	96.875	100	581.5	620	637.5	621	627.5	572.049	0	0	0	0	0	0	25	12.5	25	25	87.5	32	US	Male	14	White	No	No	NA	NA
5b7c877f9dc643000172043d	slash	91.25	95	96.875	92.1875	100	100	78.125	90.625	644	640	757.5	786	669	663.503	0	0	0	0	0	0	25	25	25	25	100	39	US	Male	18	White	No	No	NA	NA
5b9530390f85f600015705bf	z	98.75	86.25	87.5	93.75	96.875	90.625	93.75	93.75	1013.5	954.5	913.5	888.5	931.5	784.061	0	0	0	0	0	0	25	25	25	25	100	32	US	Female	16	White	No	No	NA	n/a
5b9dd322f074140001050095	z	95	91.25	81.25	96.09375	96.875	93.75	96.875	96.875	870.5	878	872.5	856.5	866.5	752.309	0	0	0	0	0	0	-25	12.5	-25	-12.5	-50	35	US	Female	12	White	No	No	NA	NA
5ba840da26605b00013c8119	slash	93.75	95	90.625	95.3125	96.875	90.625	96.875	96.875	940.5	981	968	967.5	966	662.497	0	0	0	0	0	0	-25	-25	-25	-12.5	-87.5	23	US	Male	16	White	No	No	NA	NA
5ba854ed7c0ebe0001272f2d	z	97.5	90	96.875	92.96875	100	100	78.125	93.75	912.5	895.5	1018.5	960	931	761.416	0	0	0	0	0	0	25	25	25	12.5	87.5	31	US	Male	16	White	No	No	NA	NA
5ba855d47c0ebe0001272f70	slash	97.5	95	93.75	96.875	100	100	87.5	100	790.5	849.5	923.5	871	867	776.976	0	0	0	0	0	0	25	-12.5	-25	25	12.5	28	US	Male	16	White	No	No	NA	NA
5ba961b460f3d500016a2970	slash	82.5	86.25	62.5	89.84375	100	96.875	87.5	75	422	452	512.5	579.5	468	768.751	0	0	0	0	0	0	25	25	25	25	100	37	US	Female	12	White	No	No	NA	NA
5bb7d8139b5f7e0001d43a6c	z	97.5	98.75	90.625	100	100	100	100	100	487	486.5	513.5	512.5	502	856.666	0	0	0	0	0	0	-25	12.5	-25	0	-37.5	32	US	Female	16	Multiple	Yes	No	NA	sometimes i needed to hit tab in order to progress, but the instructions don't say that
5bb8740a0cb04c00014f72e9	slash	88.75	93.75	84.375	92.96875	100	84.375	93.75	93.75	534.5	685	516	600	566.5	663.812	0	0	0	0	0	0	25	25	25	12.5	87.5	27	US	Female	16	Multiple	No	No	NA	NA
5bbe6691ba8d7d0001951ef9	slash	97.5	93.75	78.125	100	100	100	100	100	340	350	396	322.5	343.5	626.961	0	0	0	0	0	0	25	12.5	25	25	87.5	24	US	Female	16	Black or African American	Yes	No	NA	NA
5bc0ac845a09ea00012e2d30	slash	95	91.25	65.625	100	100	100	100	100	522.5	559	529	623.5	552	558.282	0	0	0	0	0	0	-12.5	-12.5	-25	0	-50	35	US	Female	12	White	No	No	NA	NA
5bc0d0366aa4490001d8c359	slash	100	97.5	93.75	100	100	100	100	100	443	517	451	525.5	475	633.29	0	0	0	0	0	0	-25	-25	-25	-25	-100	20	US	Male	14	White	No	No	NA	The second half of the test would not start for a few minutes, no matter how many times I pressed space or clicked.
5bc5356e65cfb8000154bd82	slash	97.5	97.5	87.5	100	100	100	100	100	417	383.5	483	413.5	414	648.771	0	0	0	0	0	0	-25	-25	-25	-25	-100	33	US	Male	16	White	No	Not sure (please explain):	I have done similar tasks where I wasasked to press keys as quickly as possible after seeing images or text onscreen.	I have slight weakness in my fingertips due to rheumatoid arthritis.
5bcc60b95c2b810001dc68e2	z	97.5	97.5	96.875	97.65625	96.875	96.875	96.875	100	870	902.5	860.5	869	870	605.315	0	0	0	0	0	0	-25	-25	-25	-25	-100	27	US	Male	21	White	No	No	NA	NA
5be2991826f9ec00013f6f40	slash	97.5	98.75	96.875	98.4375	100	96.875	100	96.875	508.5	594	482	532	534.5	577.195	0	0	0	0	0	0	25	25	25	25	100	26	US	Male	16	White	No	No	NA	NA
5be299deca095c0001ba3035	slash	60	81.25	90.625	65.625	100	93.75	28.125	40.625	536.5	707	2000	2000	822.5	732.87	0	0	0	0	0	0	-25	-25	-25	-25	-100	25	US	Male	12	White	No	No	NA	NA
5be31629e69dde0001a2fdd3	z	56.25	65	87.5	53.90625	96.875	100	3.125	15.625	444	470.5	2000	2000	580.5	738.062	0	1	0	0	0	1	12.5	12.5	12.5	12.5	50	29	US	Female	18	White	Yes	No	NA	NA
5bea832a4fbb6f00017ea3e9	slash	96.25	98.75	90.625	99.21875	100	100	96.875	100	808.5	830.5	816	845.5	829.5	684.967	0	0	0	0	0	0	25	25	25	12.5	87.5	35	US	Male	12	Black or African American	No	No	NA	NA
5bf24404e938aa0001dfb845	slash	98.75	100	96.875	100	100	100	100	100	1038.5	1026.5	1044.5	1022.5	1036.5	758.074	0	0	0	0	0	0	-25	-12.5	-25	-12.5	-75	25	US	Female	21	Asian	No	No	NA	NA
5bf28a086d4c3e00014410f7	slash	92.5	96.25	81.25	97.65625	96.875	100	93.75	100	435	434	464	419.5	436.5	590.432	0	0	0	0	0	0	-25	-25	-12.5	-25	-87.5	22	US	Male	12	Black or African American	No	No	NA	NA
5bf4f905345b9b00016eda45	slash	95	90	62.5	100	100	100	100	100	465	519	554.5	461.5	486.5	646.459	0	0	0	0	0	0	25	25	25	25	100	32	US	Male	8	White	Yes	No	NA	There was a similar task I did involving the mouse and selecting the shape that was different from a group of 4 shapes while ignoring the colors, but nothing like this exact experiment.
5c060efc891bb4000121c377	z	86.25	88.75	50	96.875	100	100	96.875	90.625	597.5	630	947.5	759.5	710.5	536.426	0	0	0	0	0	0	25	25	25	25	100	40	US	Male	14	White	No	No	NA	Thank you
5c06b3f64a2b7b0001c3c185	slash	92.5	96.25	87.5	96.09375	96.875	90.625	96.875	100	645	666	676	697.5	676	697.935	0	0	0	0	0	0	25	25	25	25	100	37	US	Female	16	Multiple	Yes	No	NA	Interesting exercise. Good luck with your research.
5c0a22affe40eb00016262b6	z	83.75	85	43.75	94.53125	100	90.625	90.625	96.875	442	475	470	485.5	471.5	995.751	0	0	0	0	0	0	25	25	25	25	100	28	US	Female	16	White	No	No	NA	NA
5c109903e6eb4e0001b29e44	slash	72.5	78.75	71.875	76.5625	96.875	93.75	65.625	50	886.5	888	1077	1770.5	950.5	754.072	0	0	0	0	0	0	25	25	25	25	100	30	US	Female	16	White	No	No	NA	NA
5c134ee7e32f86000165ba0d	slash	98.75	98.75	96.875	99.21875	100	100	100	96.875	417	450.5	426	473.5	437.5	839.498	0	0	0	0	0	0	-25	-12.5	-12.5	-25	-75	24	US	Female	12	White	No	No	NA	NA
5c16e72c91defa000115c8ec	z	98.75	98.75	96.875	99.21875	100	100	96.875	100	623.5	705.5	689	680.5	668.5	590.722	0	0	0	0	0	0	25	25	25	25	100	31	US	Male	16	White	No	No	NA	no issues or additional commentary
5c17294778ee390001ab19e5	slash	82.5	87.5	65.625	89.84375	87.5	90.625	81.25	100	855.5	898	835	805.5	839	631.351	0	0	0	0	0	0	25	25	25	25	100	25	US	Male	16	White	No	No	NA	NA
5c172ff811fe9a00013e2252	slash	95	98.75	96.875	96.875	100	96.875	100	90.625	774	828	784	771.5	792	1012.109	0	0	0	0	0	0	-25	-25	-25	-25	-100	30	US	Female	16	Black or African American	Yes	No	NA	NA
5c284ae48e845b0001fc40aa	z	92.5	81.25	90.625	85.9375	71.875	75	96.875	100	703	688.5	662	695.5	694	1254.038	0	0	0	0	0	0	-25	-25	-25	-25	-100	37	US	Male	16	White	No	No	NA	NA
5c28e9dfda51990001e3204b	slash	82.5	90	71.875	89.84375	87.5	90.625	90.625	90.625	782	765	875	988	854	694.491	0	0	0	0	0	0	-25	25	25	-25	0	38	US	Female	14	White	No	No	NA	NA
5c2a92b4b8e5f900015b3f58	slash	86.25	87.5	93.75	85.15625	81.25	81.25	93.75	84.375	905	918	859.5	950	909	641.812	0	0	0	0	0	0	-25	-25	-25	-25	-100	31	US	Female	16	White	No	No	NA	NA
5c3a925919ceb400010c9344	slash	96.25	95	78.125	100	100	100	100	100	461.5	417.5	418	402	422.5	492.495	0	0	0	0	0	0	25	25	25	25	100	22	US	Male	12	White	No	No	NA	NA
5c48ca334635bf000171c13f	slash	95	86.25	75	94.53125	100	87.5	93.75	96.875	782	820	778	732.5	773.5	670.92	0	0	0	0	0	0	25	25	25	25	100	34	US	Female	14	White	No	No	NA	NA
5c4e3977c0783c00016936f9	slash	88.75	90	62.5	96.09375	93.75	96.875	96.875	96.875	750.5	680	761	836.5	758.5	848.434	0	0	0	0	0	0	25	25	25	25	100	28	US	Male	14	White	No	No	NA	NA
5c4e9bd1818d4d00013e8859	z	88.75	92.5	62.5	97.65625	96.875	100	96.875	96.875	441.5	428.5	368	446.5	431.5	965.486	0	0	0	0	0	0	25	25	25	25	100	31	US	Female	14	White	No	No	NA	NA
5c535974b7cf140001d308d3	slash	96.25	96.25	90.625	97.65625	96.875	93.75	100	100	742.5	830.5	786.5	715.5	763.5	692.374	0	0	0	0	0	0	25	25	-12.5	25	62.5	29	US	Female	12	White	No	No	NA	NA
5c573f18d3cc6b0001d9dbc3	z	97.5	100	96.875	99.21875	100	100	96.875	100	580.5	601.5	693	610.5	619	902.429	0	0	0	0	0	0	25	25	25	25	100	30	US	Male	16	Black or African American	No	No	NA	NA
5c58e01e6f4ec5000164c35a	z	96.25	95	90.625	96.875	96.875	100	100	90.625	470	478	499	493.5	492.5	550.607	0	0	0	0	0	0	25	25	25	25	100	30	US	Female	12	White	No	No	NA	NA
5c5a19299404f10001ff8cbf	z	87.5	86.25	50	96.09375	96.875	100	96.875	90.625	464.5	555	470	571.5	498	915.98	0	0	0	0	0	0	-25	-25	-25	-25	-100	22	US	Male	12	White	No	No	NA	NA
5c64189eede39b0001c39e61	slash	81.25	85	93.75	80.46875	100	100	59.375	62.5	622.5	591	813.5	1062.5	749.5	777.663	0	0	0	0	0	0	25	25	25	25	100	35	US	Male	8	Multiple	Yes	No	NA	NA
5c65c74edbd74600014664cc	slash	95	93.75	84.375	96.875	96.875	96.875	93.75	100	705	842.5	759.5	836	776	673.998	0	0	0	0	0	0	-25	-25	-25	-25	-100	25	US	Male	12	White	No	No	NA	NA
5c6ac9e5d9c5be000174497f	z	95	92.5	96.875	92.96875	93.75	96.875	87.5	93.75	586	596.5	697	630	619	597.937	0	0	0	0	0	0	25	25	25	25	100	28	US	Female	12	White	No	No	NA	NA
5c6b4a3da5064f0001e8b0b1	z	93.75	92.5	68.75	99.21875	100	100	100	96.875	456.5	436.5	491.5	466	461.5	830.352	0	0	0	0	0	0	-25	12.5	-25	0	-37.5	30	US	Female	16	Black or African American	Yes	No	NA	NA
5c70ec7954de160001af45d8	slash	63.74999999999999	91.25	81.25	76.5625	71.875	75	78.125	81.25	351	373.5	492	438	409	1028.999	0	0	0	0	0	0	12.5	-25	12.5	12.5	12.5	24	US	Male	16	Asian	No	No	NA	NA
5c797e227fd8050001c3fe07	z	91.25	87.5	87.5	89.84375	90.625	96.875	87.5	84.375	911	874	900.5	947	900.5	1113.345	0	0	0	0	0	0	25	25	0	12.5	62.5	39	US	Male	12	White	No	No	NA	NA
5c800507a1d4b900114f28c4	slash	98.75	100	100	99.21875	100	100	96.875	100	665.5	647.5	627	636	640	551.492	0	0	0	0	0	0	25	12.5	25	25	87.5	31	US	Male	12	White	No	No	NA	NA
5c92cda483617d0010bef1b8	slash	67.5	61.25000000000001	56.25	66.40625	90.625	84.375	31.25	59.375	485.5	480	2000	518.5	546	1149.715	0	0	0	0	0	0	-25	-12.5	0	-12.5	-50	32	US	Male	16	Asian	No	No	NA	NA
5c958b7bd676900001e1a73b	slash	95	95	84.375	97.65625	96.875	100	96.875	96.875	909.5	871.5	899.5	807.5	870.5	625.79	0	0	0	0	0	0	25	25	25	25	100	24	US	Female	12	White	No	No	NA	A progress bar would be nice
5c9a7872e2a8d00001585513	slash	98.75	96.25	93.75	98.4375	96.875	100	96.875	100	769.5	638.5	770.5	771	737.5	588.81	0	0	0	0	0	0	-25	-12.5	12.5	-12.5	-37.5	33	US	Male	16	White	No	No	NA	NA
5c9a7a644a640200171c0cc2	slash	71.25	85	25	91.40625	100	87.5	84.375	93.75	548	555.5	543	471.5	534	537.684	0	0	0	0	0	0	25	25	12.5	12.5	75	32	US	Female	18	White	No	No	NA	NA
5c9ebf067114700016da2813	slash	91.25	92.5	62.5	99.21875	100	100	96.875	100	436.5	431.5	525.5	424	442	977.749	0	0	0	0	0	0	25	12.5	0	25	62.5	31	US	Male	14	Multiple	Yes	No	NA	NA
5ca4bade374f11000118f010	z	98.75	95	96.875	96.875	93.75	100	93.75	100	636.5	656	651.5	620.5	638	651.53	0	0	0	0	0	0	25	25	25	25	100	23	US	Male	12	White	No	No	NA	NA
5ca5181bcaf0100001c13705	z	92.5	87.5	65.625	96.09375	100	93.75	93.75	96.875	459.5	477	466.5	454	466	540.608	0	0	0	0	0	0	-25	-25	-25	-25	-100	24	US	Female	16	White	No	No	NA	NA
5caa7f8c0d95570013d82f2f	z	93.75	97.5	81.25	99.21875	100	96.875	100	100	571.5	591	592.5	658.5	593.5	635.588	0	0	0	0	0	0	12.5	-12.5	12.5	0	12.5	33	US	Female	18	White	Yes	No	NA	NA
5cab7cc86d3a6e001519d9e9	slash	92.5	97.5	78.125	99.21875	100	100	100	96.875	756.5	755.5	790.5	827.5	768.5	745.424	0	0	0	0	0	0	-25	-25	-25	-25	-100	34	US	Male	12	White	No	No	NA	NA
5cb568ebf0e31e0017d9bf32	z	93.75	91.25	93.75	92.1875	96.875	96.875	90.625	84.375	584	586	677	771.5	648	916.904	0	0	0	0	0	0	25	25	25	25	100	38	US	Female	14	White	No	No	NA	no feedback
5cb5ff63931852001cf69b28	slash	93.75	92.5	68.75	99.21875	96.875	100	100	100	504	516	479	542	506.5	607.505	0	0	0	0	0	0	-25	-25	-25	-25	-100	40	US	Male	16	White	No	No	NA	NA
5cbb78d664170f00011d7c4f	slash	95	96.25	90.625	96.875	100	90.625	100	96.875	593.5	684	637	621.5	634	708.389	0	0	0	0	0	0	25	25	25	25	100	26	US	Female	16	White	No	No	NA	NA
5cc489df3e74d80001198974	slash	98.75	98.75	93.75	100	100	100	100	100	799	699.5	740.5	682.5	710.5	678.164	0	0	0	0	0	0	0	-12.5	-25	-25	-62.5	23	US	Female	8	White	No	No	NA	NA
5cc5e72ce3c44e0015fdf990	slash	91.25	93.75	81.25	95.3125	96.875	93.75	93.75	96.875	509.5	595.5	586	555.5	560	911.928	0	0	0	0	0	0	25	12.5	12.5	0	50	28	US	Not listed: nonbinary	14	White	No	No	NA	NA
5ccba9db385fbf0001f55fd6	z	97.5	95	84.375	99.21875	100	100	100	96.875	473.5	575.5	526	509.5	522.5	692.359	0	0	0	0	0	0	-25	-25	-25	-25	-100	35	US	Female	16	White	No	No	NA	NA
5ccc60abe787e000167f8143	slash	91.25	88.75	56.25	98.4375	100	100	93.75	100	378	374	449.5	440	397.5	533.953	0	0	0	0	0	0	-25	0	-25	-25	-75	23	US	Male	12	White	Yes	Not sure (please explain):	Different task similar set of rules	No additional feedback
5cd01055c24ebe0001f9fd40	slash	98.75	95	90.625	98.4375	100	96.875	96.875	100	557.5	595.5	555.5	563	564.5	590.236	0	0	0	0	0	0	-25	-12.5	0	0	-37.5	27	US	Male	12	Multiple	No	No	NA	NA
5cd063ce657e300016f6c95a	slash	91.25	97.5	81.25	97.65625	93.75	96.875	100	100	595	654.5	670.5	709	681.5	696.388	0	0	0	0	0	0	-25	-12.5	-12.5	-12.5	-62.5	31	US	Male	14	Multiple	No	No	NA	NA
5cd3ff1ac99584000199dd15	slash	98.75	97.5	100	97.65625	100	100	100	90.625	973.5	998.5	966	997.5	984	1029.679	0	0	0	0	0	0	25	25	25	25	100	37	US	Male	16	White	No	No	NA	NA
5cdad620eae6f70019d4e950	slash	95	97.5	96.875	96.09375	100	100	87.5	96.875	604	676.5	679.5	678.5	660	643.099	0	0	0	0	0	0	25	25	0	25	75	33	US	Male	16	White	No	No	NA	NA
5ce203d24cf9960001797537	slash	93.75	87.5	78.125	93.75	100	93.75	96.875	84.375	513	652	658.5	637.5	597.5	875.768	0	0	0	0	0	0	-25	-12.5	-25	-12.5	-75	23	US	Male	16	Asian	No	No	NA	Some of the left hand answers I ckicked """"z"""" but instantly realized it was incorrect
5ced82e372abf2000174775e	z	87.5	95	68.75	96.875	96.875	96.875	93.75	100	479.5	458.5	492	465	476	645.593	0	0	0	0	0	0	12.5	0	0	12.5	25	29	US	Male	16	White	No	No	NA	N/A
5cfb5233df7d70001619ca90	slash	77.5	78.75	90.625	75	90.625	78.125	71.875	59.375	961	934	1139.5	1408	1083	1003.613	0	0	0	0	0	0	25	25	25	12.5	87.5	24	US	Male	16	White	No	No	NA	Great.
5cfe7510d987a800178eab1a	z	73.75	67.5	9.375	85.9375	87.5	93.75	84.375	78.125	444	276	341	410.5	395.5	480.623	0	0	0	0	0	0	-12.5	-12.5	0	-12.5	-37.5	36	US	Male	16	White	Yes	No	NA	NA
5d0a7c784cf0d90018b049c6	z	96.25	88.75	78.125	96.09375	100	100	93.75	90.625	853	894	923	955	908.5	684.805	0	0	0	0	0	0	25	12.5	-25	12.5	25	26	US	Female	16	White	No	No	NA	NA
5d10102523f6320017c63e07	slash	88.75	90	75	92.96875	96.875	84.375	96.875	93.75	950.5	971	745.5	904	875.5	661.618	0	0	0	0	0	0	25	12.5	25	25	87.5	28	US	Female	16	Black or African American	No	No	NA	NA
5d1534993fa4550019cf8aec	z	97.5	96.25	96.875	96.875	96.875	96.875	100	93.75	915	905.5	943	917.5	918	601.093	0	0	0	0	0	0	-25	-25	-25	-25	-100	27	US	Male	16	White	No	No	NA	NA
5d158f6419d2ed0001e2120c	z	96.25	93.75	84.375	97.65625	100	93.75	100	96.875	620.5	676	634.5	593	627	568.021	0	0	0	0	0	0	25	25	12.5	12.5	75	19	US	Female	12	White	No	No	NA	NA
5d16c3c940218700189a0f04	z	97.5	98.75	90.625	100	100	100	100	100	474.5	477.5	485.5	464.5	471	523.22	0	0	0	0	0	0	25	12.5	12.5	12.5	62.5	21	US	Male	14	White	Yes	No	NA	NA
5d17a2c94d7eea00170c3aca	slash	98.75	100	96.875	100	100	100	100	100	353	374.5	368.5	355.5	363.5	494.465	0	0	0	0	0	0	25	25	25	25	100	25	US	Male	16	Multiple	No	No	NA	NA
5d193535601cd70017727028	slash	88.75	93.75	87.5	92.1875	93.75	100	84.375	90.625	1069	1039	1171.5	1104.5	1089.5	739.837	0	0	0	0	0	0	25	25	25	25	100	37	US	Female	12	White	No	No	NA	NA
5d1ba5653788ac0019ced548	slash	88.75	88.75	78.125	91.40625	100	87.5	87.5	90.625	572.5	659.5	705.5	649.5	635.5	626.097	0	0	0	0	0	0	25	25	25	25	100	39	US	Female	16	White	Yes	No	NA	NA
5d1beb9c9e033e0017a725dc	z	96.25	87.5	81.25	94.53125	100	90.625	96.875	90.625	685.5	893.5	870	968	877	617.685	0	0	0	0	0	0	25	25	25	25	100	36	US	Male	18	Black or African American	No	No	NA	NA
5d1d0270601cd7000172942f	z	95	93.75	90.625	95.3125	100	87.5	93.75	100	904	1016.5	963.5	906.5	932	637.739	0	0	0	0	0	0	25	25	0	25	75	27	US	Female	16	White	No	No	NA	NA
5d1e2045a37a4d001a1fc2cb	slash	95	92.5	71.875	99.21875	100	100	100	96.875	711	843	685	817.5	761.5	874.641	0	0	0	0	0	0	-25	0	-12.5	-12.5	-50	23	US	Male	14	Black or African American	No	No	NA	NA
5d22a2a5d75330001a7a3cc2	slash	81.25	82.5	40.625	92.1875	93.75	84.375	93.75	96.875	320	310.5	316.5	292.5	309	606.75	0	0	0	0	0	0	25	25	12.5	12.5	75	23	US	Male	12	White	No	No	NA	NA
5d269fedf6dec40019b87a59	z	100	93.75	87.5	99.21875	96.875	100	100	100	665	649.5	658.5	650.5	661.5	1037.386	0	0	0	0	0	0	25	25	25	25	100	36	US	Male	16	White	Yes	No	NA	NA
5d296b94d7d4940015e62ca6	slash	75	80	21.875	91.40625	96.875	90.625	90.625	87.5	330.5	341	331.5	304.5	329.5	665.198	0	0	0	0	0	0	25	12.5	-12.5	12.5	37.5	34	US	Female	21	Multiple	No	No	NA	NA
5d2a3561d3edf900018016a1	slash	93.75	96.25	81.25	98.4375	100	93.75	100	100	453	649.5	537	555.5	538	886.096	0	0	0	0	0	0	25	25	25	25	100	36	US	Male	16	White	No	No	NA	NA
5d2fbee1fb16450018a7a023	slash	78.75	76.25	12.5	93.75	100	100	96.875	78.125	599.5	608	510.5	757	605.5	795.909	0	0	0	0	0	0	25	25	25	25	100	36	US	Male	16	White	No	No	NA	No comments
5d332957d0635b00013bd785	z	97.5	82.5	93.75	89.0625	100	90.625	75	90.625	516.5	574.5	689.5	604.5	590	631.439	0	0	0	0	0	0	12.5	12.5	-25	0	0	27	US	Male	14	White	No	No	NA	NA
5d33df509ce6590001010852	slash	98.75	95	87.5	99.21875	100	100	96.875	100	429.5	534	469.5	447.5	478.5	626.794	0	0	0	0	0	0	25	12.5	12.5	12.5	62.5	34	US	Female	12	White	No	No	NA	NA
5d3522b6eac3d50017df02cb	z	85	96.25	84.375	92.1875	100	93.75	84.375	90.625	577	596	782	643	638	809.392	0	0	0	0	0	0	25	12.5	25	25	87.5	39	US	Male	21	Asian	No	No	NA	NA
5d378df21acda30001e7191e	z	100	100	100	100	100	100	100	100	560	597	625	604	598	525.134	0	0	0	0	0	0	25	25	25	25	100	22	US	Male	12	White	Yes	No	NA	NA
5d3cc9010e510a00013df6f6	slash	95	97.5	100	95.3125	96.875	100	90.625	93.75	861	822	834.5	890	857	696.296	0	0	0	0	0	0	25	0	25	25	75	23	US	Male	12	White	Yes	No	NA	NA
5d3df9b23bf3780015abf56f	slash	81.25	87.5	100	80.46875	87.5	90.625	68.75	75	880	856.5	862.5	920.5	875	718.832	0	0	0	0	0	0	25	25	25	25	100	26	US	Female	16	White	No	No	NA	NA
5d44b06e62ed9000017ad64c	slash	83.75	96.25	71.875	94.53125	100	100	84.375	93.75	394	447.5	587	493	455.5	608.084	0	0	0	0	0	0	-12.5	12.5	12.5	12.5	25	19	US	Female	12	Black or African American	No	No	NA	NA
5d48fcc5643eb80001fb43fa	slash	92.5	93.75	93.75	92.96875	100	81.25	93.75	96.875	818	854	860	857	842	658.364	0	0	0	0	0	0	25	25	12.5	25	87.5	29	US	Male	16	White	No	No	NA	no
5d49fbb01da04c001a407042	z	60	63.74999999999999	100	52.34375	100	93.75	9.375	6.25	539.5	518	2000	2000	894	932.552	0	0	0	0	0	0	-25	12.5	25	25	37.5	25	US	Female	14	Black or African American	No	No	NA	NA
5d4a476144cb2200195e96ad	z	98.75	96.25	90.625	99.21875	100	96.875	100	100	538.5	575.5	497.5	494	522	626.247	0	0	0	0	0	0	-25	-25	-12.5	-25	-87.5	40	US	Female	12	Multiple	Yes	No	NA	NA
5d4b14caed2dfc0001a22c1a	z	97.5	88.75	84.375	95.3125	100	93.75	93.75	93.75	401.5	456	428	452.5	428	683.177	0	0	0	0	0	0	25	25	25	25	100	39	US	Female	14	White	No	No	NA	NA
5d4b265b72db9d0015e8aac6	z	98.75	91.25	87.5	96.875	100	90.625	96.875	100	618	674	626.5	638.5	643	748.257	0	0	0	0	0	0	25	25	25	25	100	30	US	Male	16	White	No	No	NA	To proceed to the next screen, I had to press shift+space at times when the experiement page instructed to only press the space bar.
5d4cdc63ec9aa0000112ae43	z	93.75	86.25	81.25	92.1875	96.875	96.875	87.5	87.5	818	723.5	883	821	820	848.813	0	0	0	0	0	0	-25	-25	-25	-25	-100	37	US	Male	16	White	Yes	No	NA	No
5d5315f889849a0001a76d1a	slash	90	87.5	46.875	99.21875	100	96.875	100	100	400	392	414.5	391	400.5	603.394	0	0	0	0	0	0	25	25	25	25	100	37	US	Female	16	Black or African American	No	No	NA	NA
5d53bffa147a7d00015aae5a	slash	86.25	86.25	93.75	84.375	96.875	78.125	81.25	81.25	665	856.5	833	701.5	729	582.077	0	0	0	0	0	0	25	25	12.5	12.5	75	30	US	Female	16	White	No	No	NA	NA
5d54beb0c15b0700018d0211	z	95	96.25	84.375	98.4375	100	96.875	100	96.875	555.5	539.5	631	674	585.5	653.135	0	0	0	0	0	0	-25	-25	12.5	-25	-62.5	35	US	Male	18	White	No	No	NA	NA
5d5be747b80b900015eda31e	z	87.5	86.25	34.375	100	100	100	100	100	334	367.5	313.5	343	335	667.213	0	0	0	0	0	0	-25	-25	-25	-25	-100	33	US	Female	18	White	No	No	NA	I can do absolutely nothing with my right hand.  Exclusively left-handed.
